1531,1485
1533,462
1536,441
1539,396
1539,509
1543,1180
1547,699
1549,1193
1554,1150
1556,543
1562,1344
1563,232
1563,1465
1564,681
1567,774
1567,1479
1570,1519
1572,817
1572,1289
1573,368
1574,683
1575,218
1578,1508
1580,43
1580,110
1581,199
1582,886
1586,1472
1589,600
1594,1405
1595,14
1599,662
1601,908
1603,979
1604,104
1605,1341
1608,700
1608,1154
1608,1163
1608,1573
1610,129
1611,990
1612,188
1612,921
1616,447
1617,184
1627,1569
1632,1503
1635,1101
1635,1173
1636,224
1637,427
1642,881
1643,1114
1646,457
1647,92
1648,302
1649,1546
1651,530
1652,83
1653,64
1658,316
1660,631
1660,1270
1664,1269
1675,1529
1679,267
1679,500
1684,859
1684,1350
1685,318
1687,814
1690,1533
1692,366
1696,1439
1699,168
1700,1112
1702,871
1703,317
1703,361
1705,999
1706,1534
1707,683
1707,1574
1709,102
1710,198
1710,1358
1710,1447
1711,1364
1713,262
1713,1507
1715,1112
1720,1347
1722,944
1722,1073
1723,762
1728,1384
1730,951
1733,90
1734,493
1742,1006
1748,1033
1748,1323
1750,713
1753,378
1755,587
1758,651
1761,1114
1761,1643
1766,1552
1767,691
1770,1092
1770,1592
1773,250
1774,1152
1775,593
1777,496
1778,1100
1779,436
1780,292
1786,18
1786,424
1791,162
1791,1085
1791,1090
1792,1416
1793,889
1794,583
1796,717
1797,1378
1798,1612
1800,1590
1801,535
1802,1624
1803,418
1811,298
1813,836
1815,763
1818,1039
1820,584
1821,1125
1822,424
1823,727
1824,991
1827,1735
1828,1165
1829,1455
1829,1765
1836,1026
1838,1471
1842,749
1842,1313
1843,367
1844,499
1846,1666
1847,649
1854,486
1855,415
1858,269
1861,926
1861,1274
1863,1477
1865,156
1865,1268
1866,233
1866,1002
1869,639
1869,1470
1872,741
1875,825
1879,1512
1880,1832
1885,305
1886,1011
1888,854
1889,1707
1889,1868
1890,42
1890,1297
1891,1187
1891,1496
1894,1556
1897,1318
1897,1809
1900,1246
1901,862
1901,1151
1901,1518
1904,74
1905,1153
1907,58
1910,1161
1911,1199
1912,1619
1914,1052
1917,1192
1918,509
1921,1368
1925,923
1926,773
1927,31
1929,1896
1932,117
1937,267
1937,1679
1940,1771
1942,849
1944,786
1945,205
1945,1258
1947,771
1948,1501
1952,1401
1952,1738
1956,805
1957,1337
1959,1569
1962,4
1962,255
1965,1588
1965,1839
1967,452
1972,1053
1973,1108
1976,152
1977,126
1977,822
1978,1772
1979,116
1979,1445
1980,1101
1980,1173
1980,1635
1982,1277
1983,314
1984,51
1985,678
1986,1256
1987,1705
1988,1868
1995,1555
1997,1781
1998,1147
2005,809
2006,267
2006,500
2006,1195
2007,1497
2008,264
2010,321
2012,314
2012,1983
2013,1740
2015,883
2016,159
2017,828
2022,753
2025,1880
2028,69
2029,303
2032,1241
2034,425
2037,776
2038,1537
2039,1552
2041,726
2041,890
2044,410
2047,502
2048,484
2048,1376
2049,836
2051,609
2051,907
2051,1331
2052,1326
2055,261
2057,455
2059,1764
2060,760
2062,1291
2064,968
2065,1610
2068,1565
2070,590
2071,1819
2075,1016
2076,28
2076,1091
2078,1156
2080,1231
2082,1533
2084,444
2084,967
2085,576
2085,692
2086,1961
2087,914
2088,100
2091,180
2091,938
2091,1242
2092,675
2094,754
2097,2035
2098,205
2098,1259
2099,1397
2102,671
2104,484
2104,1376
2104,2048
2105,339
2105,1363
2106,1857
2108,1933
2109,919
2112,215
2113,657
2113,714
2114,125
2117,1692
2119,1594
2125,438
2126,148
2126,1495
2127,1925
2128,785
2129,129
2133,867
2134,1937
2136,928
2139,363
2139,526
2139,808
2141,727
2141,1532
2141,1823
2142,1016
2142,1207
2142,2070
2143,1352
2144,144
2146,699
2147,1935
2149,297
2149,1939
2150,876
2150,1261
2151,667
2151,1019
2151,1135
2151,1267
2152,88
2152,1587
2154,1858
2156,574
2158,1188
2158,1788
2159,260
2159,469
2161,571
2166,411
2167,722
2176,906
2179,743
2179,1448
2183,407
2185,845
2185,1532
2188,979
2189,1908
2190,178
2191,735
2191,1318
2193,1047
2194,1087
2194,1993
2195,856
2195,1566
2203,215
2207,87
2208,695
2210,323
2211,199
2211,1581
2212,1079
2213,646
2214,770
2216,370
2216,1737
2217,658
2217,1390
2218,380
2219,218
2220,1420
2220,1522
2222,487
2222,1546
2223,664
2227,1848
2232,85
2236,513
2236,1994
2242,925
2244,1673
2244,1879
2250,965
2253,353
2254,203
2254,330
2255,626
2257,259
2259,2049
2264,165
2264,1391
2264,1448
2264,1585
2265,1389
2269,1216
2270,36
2270,1141
2271,633
2271,1946
2276,295
2276,600
2278,304
2280,1671
2282,179
2284,1650
2285,303
2285,2029
2287,133
2287,703
2288,1347
2292,2118
2295,1146
2296,842
2296,1769
2298,1724
2299,446
2300,1089
2301,1179
2302,1964
2303,102
2305,1157
2305,1349
2306,1916
2307,1353
2308,1323
2308,1394
2309,2137
2314,369
2314,654
2315,1380
2316,1109
2317,1849
2318,1954
2324,1896
2326,172
2328,1661
2329,486
2330,2106
2331,1558
2332,1061
2334,2272
2335,992
2335,1823
2338,370
2340,2309
2342,437
2342,472
2342,915
2343,1171
2345,102
2345,1709
2348,241
2349,599
2349,993
2351,1571
2352,1675
2353,1164
2354,2349
2355,1255
2355,1941
2356,1553
2357,1908
2357,2189
2358,1177
2360,2058
2361,773
2363,864
2364,674
2367,715
2367,1408
2370,28
2370,145
2370,800
2370,1091
2372,1545
2373,596
2378,1041
2378,1596
2381,230
2382,303
2383,1644
2384,1279
2384,2265
2386,2311
2387,1282
2390,1662
2391,1000
2392,2282
2392,2295
2393,2106
2393,2330
2396,587
2396,1755
2397,1726
2398,1263
2400,534
2400,1369
2400,1455
2401,961
2402,1719
2403,222
2403,747
2408,561
2408,1523
2409,1598
2410,498
2411,947
2411,1352
2411,1371
2411,2143
2413,1587
2416,429
2418,1747
2419,641
2421,91
2421,365
2421,782
2422,1784
2424,557
2427,1226
2427,2373
2428,553
2429,38
2429,306
2430,811
2433,728
2438,2323
2440,1527
2442,406
2443,2435
2444,1045
2444,1405
2444,1594
2446,1117
2446,2153
2447,629
2447,831
2448,43
2448,110
2449,347
2450,799
2451,1414
2453,716
2453,870
2454,924
2454,1153
2454,1905
2455,833
2456,832
2459,1835
2461,1630
2464,2312
2465,1426
2465,2261
2467,1171
2467,2347
2468,904
2469,1343
2469,1473
2471,2037
2472,1055
2472,1383
2473,444
2477,646
2477,2213
2480,2177
2481,240
2481,802
2483,168
2484,1851
2484,2004
2492,998
2492,2170
2494,1266
2494,1743
2495,355
2496,183
2497,8
2498,1657
2501,54
2502,806
2503,93
2504,70
2505,1472
2507,2387
2511,2165
2514,980
2515,936
2517,1251
2522,1931
2523,624
2525,2153
2526,606
2527,735
2529,429
2529,1171
2529,2343
2529,2416
2532,1037
2533,487
2533,2222
2535,34
2535,838
2536,1488
2539,1285
2539,1512
2540,157
2544,97
2550,1179
2550,2301
2551,1177
2551,1404
2551,2358
2552,1474
2553,2287
2555,300
2555,841
2555,1817
2557,925
2558,2406
2562,1327
2563,1102
2564,1272
2564,2144
2566,1429
2567,803
2570,430
2570,1185
2572,717
2573,522
2573,2267
2574,2321
2576,1869
2577,1064
2578,2466
2580,843
2582,1325
2583,2014
2586,1303
2589,1426
2590,102
2590,2303
2593,39
2593,1972
2594,825
2596,912
2597,2046
2599,1210
2600,1697
2602,2231
2603,1399
2604,1434
2604,2115
2605,2354
2605,2569
2612,1194
2613,2263
2614,683
2615,1956
2616,2014
2619,2193
2621,550
2621,1140
2621,1418
2623,1208
2625,959
2626,70
2626,2504
2628,14
2628,633
2628,1595
2632,463
2632,1430
2633,1481
2634,1845
2636,231
2636,2488
2637,519
2637,1195
2638,568
2639,1685
2640,2040
2642,1688
2642,2154
2643,201
2644,918
2644,1145
2644,1336
2647,1102
2647,2563
2649,1124
2650,2062
2652,840
2652,1431
2653,599
2654,822
2656,924
2656,1153
2656,1905
2656,2454
2657,208
2657,273
2657,676
2657,1197
2659,507
2660,1218
2660,2307
2661,1443
2661,2089
2663,259
2665,1802
2666,371
2669,279
2671,1047
2672,1812
2674,251
2676,538
2677,728
2679,478
2680,958
2681,1003
2682,139
2683,1774
2683,2059
2683,2592
2684,669
2685,1120
2686,31
2688,361
2688,1703
2691,434
2692,1876
2693,2249
2693,2620
2695,1849
2695,2317
2696,967
2700,1026
2700,1836
2701,938
2701,1242
2701,2091
2701,2668
2702,1968
2703,536
2703,807
2704,1019
2706,2485
2707,2583
2708,2188
2710,619
2710,2371
2711,1000
2711,2386
2712,422
2714,804
2716,2576
2718,779
2718,2587
2719,2423
2721,1026
2721,1836
2721,2700
2722,1362
2723,461
2724,1588
2725,2336
2726,2304
2728,935
2729,1629
2731,2114
2733,169
2737,2135
2738,2009
2742,2435
2742,2443
2745,2658
2746,2019
2747,769
2750,599
2750,993
2751,1614
2752,2185
2753,1505
2754,831
2754,949
2756,1262
2757,1656
2761,1614
2761,2751
2762,545
2763,2199
2763,2379
2764,2565
2765,183
2765,688
2765,1688
2765,2496
2767,406
2767,2442
2769,6
2769,753
2771,2679
2772,1618
2773,309
2774,98
2776,1535
2778,2014
2778,2583
2778,2616
2778,2707
2780,320
2780,385
2784,2768
2785,221
2786,811
2786,2430
2787,613
2789,164
2790,642
2791,1331
2794,2462
2794,2735
2797,919
2798,1392
2799,1765
2799,1829
2800,1476
2800,1567
2801,712
2803,1790
2806,816
2807,1793
2808,678
2810,899
2810,2382
2813,194
2813,2013
2815,566
2816,2163
2818,353
2818,2253
2819,449
2820,563
2821,774
2822,89
2822,1641
2823,1678
2824,140
2825,2426
2826,2385
2829,1477
2829,2078
2829,2607
2830,1339
2830,2291
2831,2246
2831,2260
2831,2532
2832,619
2832,2710
2834,1929
2834,2598
2835,1922
2838,362
2839,1691
2840,1166
2842,136
2842,2728
2843,908
2844,2344
2845,1735
2846,349
2848,541
2848,963
2850,276
2851,214
2853,1069
2856,895
2857,752
2857,2050
2859,2389
2861,449
2863,69
2866,1878
2866,2206
2872,1036
2872,1278
2873,2792
2875,1681
2876,41
2877,976
2878,1520
2880,2358
2880,2420
2882,1534
2882,1706
2883,1009
2883,1032
2885,1042
2886,2089
2886,2661
2888,2022
2889,664
2890,195
2891,2024
2892,1623
2892,2410
2893,1426
2893,2589
2895,136
2897,2720
2900,2804
2901,1621
2901,2031
2902,2436
2904,674
2905,1551
2906,173
2907,2350
2908,1663
2909,1884
2911,811
2911,1471
2911,2786
2913,453
2914,1934
2915,1170
2915,1234
2916,2629
2918,909
2918,1478
2918,2727
2919,1063
2919,1264
2920,83
2920,1652
2920,1709
2921,1613
2923,2412
2927,1116
2928,940
2929,2177
2930,181
2932,34
2932,2535
2935,1411
2935,2011
2936,3
2936,235
2936,1294
2937,1668
2937,2118
2939,1500
2939,2174
2940,352
2941,822
2941,2068
2941,2654
2942,2235
2942,2753
2943,1758
2944,2375
2948,182
2948,693
2948,915
2948,2342
2949,2817
2950,1829
2951,1025
2951,1691
2952,791
2952,2379
2953,876
2957,354
2957,393
2958,1680
2959,1421
2960,559
2960,2033
2961,1530
2963,513
2963,1994
2963,2236
2964,1718
2965,71
2966,772
2968,1060
2969,1870
2970,1068
2971,154
2974,196
2975,1672
2976,2315
2976,2875
2980,2206
2980,2866
2981,2397
2982,885
2982,2259
2985,1017
2989,1367
2989,2640
2990,1355
2991,90
2991,1733
2994,67
2994,235
2994,360
2994,813
2996,532
2996,1236
2997,489
2997,1415
2998,1716
2999,1386
3000,591
3000,2124
3000,2399
3001,1236
3002,2116
3005,1119
3005,2867
3006,12
3006,2256
3008,2546
3010,2012
3011,958
3011,2680
3013,778
3013,872
3016,770
3016,2214
3017,1066
3017,2967
3018,2537
3018,2764
3020,1210
3022,2713
3024,570
3026,82
3026,1090
3027,346
3027,1128
3029,252
3029,1990
3031,998
3031,2170
3033,1728
3036,2238
3038,797
3038,1051
3044,351
3046,2814
3047,462
3048,1203
3049,221
3050,2434
3051,553
3051,1975
3051,2428
3052,1607
3054,2740
3056,1312
3058,2779
3060,283
3060,470
3060,1513
3063,30
3063,466
3064,2003
3065,504
3065,811
3065,1295
3068,642
3068,1198
3068,1532
3068,2790
3069,1927
3069,2825
3069,2895
3070,191
3071,2685
3072,1270
3073,435
3074,2760
3075,158
3076,540
3076,1456
3077,470
3078,1283
3080,1912
3080,2524
3081,1996
3084,356
3084,1087
3084,1502
3085,188
3090,827
3093,2319
3094,2882
3095,1299
3096,135
3099,2341
3100,1744
3101,1108
3101,1973
3102,1785
3104,781
3105,285
3105,1165
3108,1650
3108,2284
3109,2298
3110,150
3112,1554
3115,2492
3116,2912
3118,1300
3120,1425
3122,2519
3124,2599
3126,664
3126,1174
3126,2223
3126,2485
3127,2361
3128,226
3129,2938
3130,50
3130,1246
3130,2434
3131,2855
3132,3081
3133,1262
3135,1552
3139,3032
3140,2865
3141,2501
3142,1800
3143,1070
3144,1870
3144,2969
3147,344
3147,1535
3147,2237
3150,1858
3151,315
3152,713
3152,1750
3155,164
3155,2789
3156,923
3157,163
3157,387
3157,2697
3158,637
3159,711
3161,493
3161,1734
3163,1190
3163,1537
3163,2038
3164,2894
3166,1172
3166,1626
3166,2646
3167,563
3167,1611
3168,1113
3170,1235
3170,1725
3171,1090
3172,196
3172,2974
3174,374
3176,264
3176,2008
3177,2746
3178,1630
3178,2461
3179,422
3179,2712
3180,21
3181,286
3189,1155
3189,1161
3190,1870
3191,2709
3192,2002
3194,696
3194,1878
3196,1081
3196,2232
3197,1226
3197,2373
3197,2427
3200,1369
3203,911
3204,244
3204,2699
3207,53
3207,1848
3208,2160
3208,2706
3210,1129
3211,6
3211,753
3211,2769
3212,1000
3212,2391
3214,1357
3214,2446
3214,2791
3217,1674
3218,3134
3219,1892
3219,2322
3220,2516
3226,1192
3226,1917
3227,1265
3227,1464
3228,883
3229,529
3229,2543
3229,3089
3236,2927
3237,1731
3238,869
3242,26
3242,119
3243,2350
3243,2907
3244,1887
3245,2230
3245,2385
3247,1471
3247,1838
3247,2911
3248,779
3249,1113
3250,2238
3250,3036
3252,2203
3253,3193
3256,480
3256,881
3256,1642
3257,2725
3260,1342
3260,3117
3261,499
3261,1844
3263,1335
3264,662
3264,1599
3266,413
3267,1914
3269,3066
3271,2944
3272,1290
3274,1714
3274,2840
3276,72
3276,1005
3278,1739
3280,2215
3283,840
3283,953
3283,1431
3283,2652
3284,1001
3285,531
3285,3039
3286,1309
3287,678
3287,1985
3288,1153
3288,1905
3288,2454
3288,2656
3289,1602
3289,2242
3289,3221
3291,1248
3291,1955
3292,1364
3292,1711
3293,268
3293,2346
3296,141
3296,179
3297,1913
3297,2336
3299,2931
3301,1296
3304,2476
3304,2760
3304,3074
3306,1018
3307,1240
3307,2527
3308,415
3308,1704
3309,3106
3311,1394
3313,573
3315,170
3315,818
3315,1041
3316,1136
3316,1366
3317,691
3318,1586
3319,1996
3320,687
3320,1014
3321,974
3321,3193
3321,3253
3322,1814
3322,1816
3323,2052
3324,2781
3325,1667
3327,2077
3327,2502
3328,552
3328,1950
3330,2043
3332,2161
3335,331
3336,372
3338,403
3338,2552
3340,298
3341,1123
3341,2855
3343,536
3343,2703
3344,1647
3345,1624
3345,1989
3345,2665
3346,1435
3347,63
3348,1299
3349,1387
3351,1334
3352,504
3352,515
3352,3065
3353,558
3354,533
3356,2273
3357,52
3358,3111
3359,105
3361,3235
3362,2521
3363,3111
3364,604
3365,300
3365,2988
3367,864
3368,2380
3369,390
3369,2512
3370,549
3370,2161
3371,1867
3372,1514
3373,1077
3374,2482
3378,2741
3379,1
3379,1434
3380,1459
3381,255
3381,1962
3383,24
3384,1050
3386,20
3389,3334
3389,3337
3390,3234
3394,384
3394,2686
3394,3148
3395,3303
3395,3374
3398,2069
3399,1862
3399,2000
3400,1304
3401,2425
3403,859
3403,1684
3404,751
3404,2394
3405,285
3406,2923
3407,298
3408,1631
3408,2186
3409,2301
3410,1447
3411,352
3413,197
3414,1232
3417,316
3417,1658
3418,56
3420,362
3420,2838
3421,1158
3422,319
3422,481
3423,1998
3424,88
3424,1587
3424,2152
3425,2912
3425,3116
3427,1568
3427,2938
3427,3129
3428,2427
3429,72
3429,256
3429,1005
3431,803
3431,2567
3432,711
3433,2169
3434,3153
3435,3184
3436,2329
3437,772
3441,446
3441,2299
3442,2585
3443,2061
3447,2853
3448,1853
3449,250
3449,1023
3449,1773
3452,178
3452,1182
3452,2190
3452,2743
3454,2607
3455,1230
3458,1935
3458,2147
3460,1631
3460,1756
3461,9
3462,1720
3464,603
3464,1105
3466,1985
3467,3277
3469,922
3470,834
3470,2214
3470,3016
3472,2145
3472,2618
3473,1330
3477,893
3477,1396
3480,462
3480,3047
3481,1926
3482,1295
3483,3406
3484,2204
3484,3002
3485,2369
3486,1894
3489,2243
3490,1317
3491,459
3492,1782
3492,2715
3493,1208
3493,2623
3494,269
3494,2094
3494,3091
3495,3099
3496,2224
3498,958
3499,1509
3500,756
3500,1992
3501,1233
3502,3185
3505,2585
3505,3442
3506,1243
3507,820
3508,2727
3508,2918
3509,701
3509,965
3510,1290
3511,2115
3512,3208
3513,575
3513,1783
3514,2946
3515,452
3515,3233
3516,1407
3516,2310
3516,2631
3517,793
3517,1524
3520,3258
3520,3312
3521,1328
3527,2173
3528,2651
3528,3231
3529,1222
3530,2858
3530,3439
3531,2809
3533,354
3533,2957
3534,904
3534,1130
3534,2468
3536,630
3536,3207
3538,1781
3539,1223
3540,219
3540,345
3540,1219
3542,1419
3543,729
3545,2749
3546,1757
3546,3407
3547,45
3547,882
3547,968
3547,3278
3549,1481
3550,243
3550,2816
3551,196
3551,626
3551,3172
3552,2752
3553,1064
3553,1745
3555,454
3556,909
3556,1478
3558,241
3559,1142
3559,2353
3561,63
3561,3347
3562,798
3562,1708
3563,1148
3563,2847
3564,3284
3566,334
3566,520
3567,829
3568,2785
3569,1162
3570,2993
3571,2023
3571,3055
3572,2365
3574,989
3575,2732
3576,452
3576,1755
3576,1967
3576,3515
3577,1915
3578,954
3579,40
3579,1379
3580,450
3581,1052
3583,2663
3586,855
3589,3491
3590,2969
3590,3144
3590,3190
3592,3015
3594,1521
3595,439
3596,2063
3597,2934
3600,1207
3600,2070
3602,1361
3603,3232
3604,146
3604,1149
3606,1968
3606,2702
3607,690
3607,2514
3608,650
3609,3305
3610,2102
3610,2371
3611,884
3612,424
3612,1786
3612,1822
3613,1469
3613,3374
3615,921
3615,1194
3617,720
3619,1893
3620,240
3621,263
3621,988
3623,3382
3624,625
3624,3567
3626,279
3626,777
3626,2669
3627,444
3627,967
3627,2084
3627,2473
3629,2588
3630,1929
3630,2598
3630,2834
3631,586
3631,1201
3632,3478
3633,740
3633,1626
3633,2289
3635,1974
3636,3111
3636,3363
3637,1127
3638,231
3638,759
3639,195
3639,2890
3640,3598
3641,2988
3642,333
3644,2916
3646,2154
3646,2642
3647,1790
3647,2356
3648,145
3649,2173
3649,3371
3652,1104
3652,1873
3656,257
3656,3272
3657,222
3657,2699
3657,3204
3658,643
3658,784
3659,2984
3659,3586
3660,1726
3660,2397
3660,2981
3661,1411
3662,1598
3663,2887
3665,1118
3666,961
3667,2129
3669,1844
3670,1784
3671,1903
3673,663
3674,3106
3675,2676
3676,1281
3676,3567
3677,1919
3678,1631
3678,2186
3678,3408
3678,3460
3680,2194
3682,1637
3683,158
3683,2327
3686,2825
3686,3069
3687,1401
3687,1738
3687,1952
3688,391
3688,1544
3690,660
3692,1110
3695,1494
3696,2372
3698,430
3702,3090
3702,3597
3703,1814
3703,1816
3703,3322
3704,1397
3704,3504
3706,1086
3708,1100
3708,1935
3708,2147
3709,131
3710,1582
3711,2362
3713,42
3713,1890
3714,1670
3715,1936
3717,2096
3719,1620
3719,2131
3720,2245
3720,2823
3721,3688
3722,1414
3723,1382
3723,1661
3724,551
3724,1156
3724,1451
3724,2635
3725,414
3725,737
3726,3040
3728,211
3729,1103
3731,2530
3734,1074
3734,3171
3735,123
3737,1042
3737,1232
3737,3414
3739,2028
3739,3318
3740,2060
3742,2248
3743,1174
3743,2069
3743,3398
3745,799
3745,1767
3746,733
3746,2350
3746,2907
3746,3243
3747,2215
3747,3280
3748,93
3748,2503
3749,2063
3750,3665
3751,87
3751,1963
3751,2629
3752,148
3752,2110
3752,2126
3753,3447
3756,1201
3756,3631
3758,2406
3759,3467
3765,2202
3766,254
3767,1394
3767,2308
3767,3311
3768,3445
3768,3538
3770,2146
3772,1946
3772,2271
3776,140
3776,2824
3777,1669
3779,3709
3780,1527
3780,3471
3781,2692
3784,1858
3784,2154
3784,2642
3784,3150
3784,3646
3786,1246
3787,2695
3788,1388
3788,1931
3788,3023
3789,3066
3789,3269
3790,711
3790,3432
3792,1892
3794,2501
3795,2171
3796,1139
3796,1882
3800,2851
3801,3284
3801,3564
3802,3115
3804,796
3805,3717
3806,1461
3806,3527
3807,734
3807,3504
3808,232
3808,1576
3808,2025
3809,937
3810,1297
3810,1890
3810,3713
3812,443
3812,689
3812,2122
3814,624
3814,2523
3815,287
3816,3277
3817,2223
3818,1524
3819,2192
3822,905
3823,3727
3824,106
3824,593
3825,621
3825,724
3827,2854
3830,1284
3830,1945
3830,2624
3831,1060
3831,2608
3833,3826
3834,1099
3836,2056
3837,598
3837,1332
3838,1395
3839,1933
3839,2108
3840,2636
3841,2458
3842,3685
3843,2979
3845,1382
3845,2180
3845,2328
3847,158
3847,2327
3847,3683
3849,3426
3850,904
3850,1130
3850,2468
3850,3534
3852,708
3852,1809
3853,1204
3853,2772
3854,2160
3854,2294
3855,2803
3856,3149
3857,1691
3858,1542
3858,2766
3858,3341
3862,1100
3862,1778
3865,1110
3865,2173
3865,3527
3865,3692
3866,387
3866,2697
3866,3157
3868,2564
3869,2474
3869,3167
3870,169
3870,1079
3870,2733
3871,1625
3871,2471
3872,99
3872,2182
3873,1028
3874,1677
3875,3426
3875,3849
3876,116
3876,1445
3876,1979
3878,3391
3878,3510
3879,1696
3880,262
3880,398
3882,242
3882,3149
3883,2659
3883,3221
3884,1864
3885,943
3886,631
3886,902
3887,2585
3887,3442
3887,3505
3888,325
3888,2237
3890,1067
3891,88
3891,2152
3892,1121
3894,1037
3894,1958
3896,806
3896,2502
3896,2926
3896,3327
3896,3473
3897,1923
3898,1417
3899,3625
3900,3679
3902,1781
3903,107
3903,3497
3904,1103
3904,3729
3906,2739
3908,3821
3910,524
3911,774
3913,1997
3914,272
3914,1695
3914,3125
3915,114
3916,3593
3919,1497
3920,2262
3921,581
3921,1360
3922,2847
3923,2559
3924,2796
3926,193
3926,815
3926,1305
3926,3033
3927,639
3927,1470
3927,1869
3927,1946
3928,247
3928,422
3929,86
3929,388
3932,1024
3932,2928
3934,1235
3934,1725
3934,3170
3935,585
3935,734
3936,1725
3939,2229
3940,434
3941,578
3941,1316
3942,622
3942,2897
3943,3209
3944,397
3945,1461
3945,3806
3946,1498
3947,173
3947,2906
3950,2395
3950,3948
3951,219
3951,3783
3952,769
3952,3025
3954,1150
3955,1115
3955,1783
3956,3376
3957,3532
3958,1436
3959,355
3959,359
3962,638
3962,1335
3964,13
3964,1072
3964,1275
3965,436
3965,1779
3966,2508
3967,1358
3967,3849
3968,535
3968,1801
3969,2537
3969,3018
3970,86
3970,388
3970,3929
3971,531
3973,432
3973,1066
3973,1489
3975,984
3975,1229
3975,1328
3975,3521
3977,822
3977,1977
3977,2068
3978,1579
3979,1713
3980,1341
3980,1605
3981,2775
3983,191
3984,2610
3985,663
3987,2696
3988,1672
3988,2975
3989,1028
3989,3873
3990,3799
3991,113
3991,3863
3992,3200
3993,913
3993,2242
3993,3689
3994,416
3994,1329
3995,2040
3995,2640
3995,3893
3996,723
3996,1062
3996,3235
3997,2458
3998,3380
3999,568
3999,2638
4001,2587
4001,2718
4002,711
4002,3159
4004,1328
4004,3521
4005,558
4005,3353
4006,443
4006,689
4007,2299
4009,2506
4009,3778
4010,2881
4011,44
4013,1139
4013,1882
4013,3796
4014,6
4015,587
4015,3522
4017,586
4017,3631
4017,3756
4018,758
4018,2609
4019,3892
4020,162
4020,1085
4025,508
4025,607
4025,2677
4026,436
4026,1779
4026,3965
4028,3290
4029,374
4030,1016
4030,3693
4031,674
4031,2364
4031,2904
4032,62
4033,3366
4036,522
4036,2258
4040,3727
4041,376
4041,1491
4042,355
4043,1403
4043,3769
4044,2983
4045,2112
4046,288
4046,3699
4047,274
4047,2081
4048,3213
4048,3999
4049,1623
4049,2881
4049,3601
